"Community safety and social inclusion > Welsh Index of Multiple Deprivation > WIMD indicator data by age > Indicator data by Lower Layer Super Output Areas - Overcrowded Households"
""

Filters:
Indicator: People living in overcrowded households (bedrooms measure) (percentage)

"","","All Ages ","0- 15 ","0 - 18 ","16 - 64 ",65+ ," 0 - 4 ","5 - 9 ","10 - 15 ","16 - 18 ","19 - 24 ","25 - 29 ","30 -34 ","35 - 39 ","40 - 44 ","45 - 49 ","50 - 54 ","55 - 59 ","60 - 64 ","65 - 69 ","70 - 74 ","75 - 79 ","80 - 84 ",85+ 
"Neath Port Talbot 014C ","W01000900 ",4.7192353644,5.017921147,5.9322033898,5.5253623188,1.3745704467,4.1666666667,1.2345679012,7.9365079365,9.33333333333333,15.447154472,7,3.8461538462,4.0816326531,5.3571428571,4.5112781955,3.2258064516,3.4188034188,0,4.1666666667,0,0,0,0
"Neath Port Talbot 014D ","W01000901 ",4.4047619048,5.8631921824,6.2330623306,5.023255814,0.6711409396,4.1666666667,3.5294117647,8.7301587302,8.06451612903226,5.8333333333,7.3770491803,8.4210526316,2.4096385542,5.8394160584,3.125,4.958677686,3.8095238095,0.9803921569,1.1111111111,1.1764705882,0,0,0
"Neath Port Talbot 014E ","W01000945 ",2.34375,1.4492753623,2.1551724138,3.0997304582,0.4926108374,0,3.2786885246,1.1494252874,8,8.6956521739,2.9411764706,0,0,5.6818181818,3.8961038961,1.2048192771,3.0612244898,1.1111111111,1.5873015873,0,0,0,0
"Neath Port Talbot 018A ","W01000949 ",4.1884816754,8.0808080808,9.0163934426,4.4571428571,0.3787878788,11.290322581,2,9.3023255814,13.0434782608696,11.842105263,5.7971014493,5,5.9523809524,2.8571428571,3.738317757,1.8518518519,0.9523809524,1.0526315789,1.3333333333,0,0,0,0
"Neath Port Talbot 018B ","W01000950 ",4.1290322581,5.5350553506,6.8965517241,4.3601895735,1.3392857143,3.6144578313,1.0989010989,11.340206186,14.5833333333333,4.6666666667,4.6875,2.4193548387,0.9090909091,2.8301886792,6.4,4.6511627907,5.1020408163,2.5,1.3513513514,0,2.7027027027,0,3.0303030303
"Neath Port Talbot 018C ","W01000951 ",7.4122236671,7.9422382671,8.9285714286,8.5526315789,0.5076142132,10.465116279,6.976744186,6.6666666667,13.5593220338983,17.692307692,15.322580645,5.4545454545,5.1020408163,5.0505050505,6.2015503876,10.9375,1.9417475728,1.1904761905,2.1276595745,0,0,0,0
"Neath Port Talbot 018D ","W01000952 ",7.0025619129,9.2233009709,9.8814229249,7.4683544304,2.2857142857,11.538461538,10.169491525,5.7971014493,12.7659574468085,11,14.634146341,4.8387096774,1.3157894737,6.4102564103,8.1395348837,9.7345132743,3.6585365854,0,0,4.7619047619,0,0,9.6774193548
"Neath Port Talbot 018E ","W01000966 ",4.9539985846,9.4786729858,9.7276264591,5.3409090909,0.9316770186,8.3333333333,13.793103448,7.4074074074,10.8695652173913,9.649122807,5.6179775281,5.0632911392,2,7.8431372549,5.4263565891,3.5294117647,2.3255813953,1,0.9433962264,1.0869565217,1.9230769231,0,0
"Neath Port Talbot 019A ","W01000932 ",3.4515819751,9.2857142857,8.8397790055,3.4482758621,0,4.5454545455,8.1081081081,13.559322034,7.31707317073171,6.7567567568,3.2258064516,1.6129032258,1.6393442623,4.6153846154,1.0526315789,5.1948051948,3.6363636364,1.3333333333,0,0,0,0,0
"Neath Port Talbot 019B ","W01000933 ",1.2164216929,1.9867549669,1.8796992481,1.1583011583,0,0.7575757576,2.3952095808,2.5974025974,1.26582278481013,3.5294117647,2.1505376344,0,1.1173184358,1.0638297872,2.8409090909,0,0,0,0,0,0,0,0
"Neath Port Talbot 019C ","W01000967 ",4.6258503401,5.7251908397,6.7484662577,5.1921079958,1.2244897959,6.8181818182,6.3157894737,3.7974683544,10.9375,15.68627451,4.854368932,0.9523809524,4.4444444444,6.7307692308,6.1946902655,1.0869565217,2.1052631579,0,0,1.4084507042,2.6315789474,4,0
"Neath Port Talbot 019D ","W01000968 ",3.3737480232,5.6213017751,5.75,3.4372501998,0.6493506494,3,6.862745098,6.6176470588,6.45161290322581,9.4017094017,4.3795620438,2.9411764706,3.8759689922,0.7936507937,3.8461538462,1.4388489209,2.9411764706,0.7194244604,0.8403361345,0,1.7857142857,0,0
"Neath Port Talbot 002A ","W01000918 ",2.5708289612,3.8338658147,4.0712468193,2.9718875502,0,4.2553191489,4.6511627907,3.007518797,5,4.5112781955,4.2016806723,4.7619047619,0,4.6153846154,4.0268456376,2.0979020979,1.3605442177,0,0,0,0,0,0
"Neath Port Talbot 002B ","W01000944 ",6.4651553317,9.3596059113,10.683760684,7.0460704607,2.4,9.8360655738,4.2857142857,13.888888889,19.3548387096774,19.444444444,9.5890410959,6.4102564103,4.6875,3.8461538462,7.8947368421,5.7471264368,1.25,2.0202020202,0,1.6666666667,10.638297872,0,0
"Neath Port Talbot 002C ","W01000965 ",4.4890162369,7.3232323232,6.5817409766,4.5906656465,1.2787723785,6.0606060606,6.1538461538,9.7014925373,2.66666666666667,10.071942446,5.8064516129,9.1743119266,6.0869565217,3.5714285714,3.7313432836,0,3.3112582781,1.8987341772,2.9850746269,1.0416666667,0,0,0
"Neath Port Talbot 004A ","W01000888 ",4.0522875817,5.8548009368,5.9813084112,4.2253521127,0.6535947712,5.1851851852,3.5971223022,8.4967320261,6.48148148148148,8.8607594937,7.5342465753,2.9850746269,3.6363636364,2.6315789474,4.5454545455,3.0303030303,1.935483871,1.3986013986,0,0,0,4.6511627907,0
"Neath Port Talbot 004B ","W01000946 ",2.7595269382,4.6931407942,4.5197740113,2.615694165,1.1952191235,2.4390243902,3.3333333333,7.619047619,3.8961038961039,2.7027027027,4.8780487805,1.4084507042,2.2471910112,2.3076923077,4,3.3613445378,0,1.1363636364,3.5714285714,0,0,0,0
"Neath Port Talbot 004C ","W01000947 ",9.0998524348,13.033707865,13.565891473,9.4090202177,1.9867549669,10.897435897,12.037037037,15.46961326,16.9014084507042,14.285714286,16.54676259,7.03125,6.9444444444,9.9337748344,8.3333333333,9.022556391,5.8823529412,1.4925373134,1.7543859649,1.5873015873,3.3898305085,3.7037037037,0
"Neath Port Talbot 004D ","W01000948 ",2.1529745042,2.7027027027,3.0120481928,2.3417172593,1.1331444759,3.9473684211,1.1764705882,3.0612244898,4.10958904109589,5.1282051282,6.7961165049,1.1904761905,0.8620689655,1.5037593985,1.5037593985,2.5423728814,1.3888888889,0,0,0,0,3.3333333333,3.125
"Neath Port Talbot 004E ","W01000955 ",2.6169706582,4.9107142857,5.2044609665,2.8169014085,0,4.4117647059,9.0909090909,2.9702970297,6.66666666666667,7.0588235294,1.8518518519,3.1746031746,2.5641025641,1.1494252874,5.4945054945,2.0618556701,0,0,0,0,0,0,0
"Neath Port Talbot 004F ","W01000956 ",3.5593220339,5.5214723926,4.7619047619,3.6775106082,2.2580645161,6.976744186,6,4.2857142857,0,7.5757575758,10.810810811,6.3829787234,3.3333333333,4.4776119403,2.5974025974,5.9405940594,1.1764705882,0,2,0,0,0,16.129032258
"Neath Port Talbot 004G ","W01000971 ",4.43490701,8.75,8.6261980831,4.4372294372,0,8.5714285714,5.7971014493,10.891089109,8.21917808219178,5.8139534884,11.458333333,0,6.3829787234,5.6451612903,1.7857142857,2.6666666667,2.380952381,0,0,0,0,0,0
"Neath Port Talbot 020A ","W01000919 ",2.0512820513,1.9417475728,2.8340080972,2.2666666667,1.4018691589,1.5873015873,3.2786885246,1.2195121951,7.31707317073171,1.5384615385,4.1095890411,4.6875,0,1.0869565217,3.2608695652,3.3333333333,0,0,0,0,5.8823529412,3.5714285714,0
"Neath Port Talbot 020B ","W01000927 ",7.2384428224,12.852664577,13.586956522,6.8430656934,1.3100436681,7.6923076923,18.62745098,13,18.3673469387755,13.953488372,9.7222222222,3.9603960396,5.6451612903,5.1020408163,7.6923076923,3.7735849057,1.6949152542,2.7272727273,2.4691358025,0,0,2.9411764706,0
"Neath Port Talbot 020C ","W01000928 ",3.8314176245,5.9925093633,6.4417177914,4.2156862745,0.3584229391,10.256410256,4.6511627907,3.8834951456,8.47457627118644,8.4033613445,8.6956521739,3.8961038961,1.8348623853,2.7272727273,5.5555555556,3.2786885246,0.8403361345,0.9523809524,0,0,0,2.380952381,0
"Neath Port Talbot 020D ","W01000929 ",5.1262433053,11.278195489,10.828025478,4.4117647059,0.4444444444,7.8125,9.8901098901,14.414414414,8.33333333333333,7.1428571429,5.9523809524,5.6338028169,4.3010752688,4.5454545455,7,0,2.3529411765,0,1.1764705882,0,0,0,0
"Neath Port Talbot 020E ","W01000931 ",4.2857142857,5.3846153846,6.8403908795,4.8693586698,0.8771929825,6.6666666667,5.0632911392,4.7169811321,14.8936170212766,13.253012048,2.3255813953,1.0638297872,2.380952381,10.344827586,4,4.8192771084,0,1.9417475728,1.3333333333,0,2.0833333333,0,0
"Neath Port Talbot 020F ","W01000973 ",3.9121482498,6.1302681992,6.0897435897,4.4198895028,0.3436426117,4.5977011494,7.2463768116,6.6666666667,5.88235294117647,8.9285714286,9.756097561,5.0632911392,1.1904761905,3.6697247706,5.4545454545,4.0404040404,0,0,0,1.3698630137,0,0,0
"Neath Port Talbot 020G ","W01001900 ",5.2631578947,8.3870967742,9.2391304348,5.2791878173,1.2295081967,6.1728395062,7.7669902913,10.317460317,13.7931034482759,10.227272727,7.8651685393,6.8181818182,4.3859649123,4.0650406504,3.3613445378,1.9607843137,0.9615384615,5,0,3.2258064516,2.5641025641,0,0
"Bridgend 001A ","W01000991 ",5.4818744474,10.373443983,9.2150170648,4.7419804742,1.7341040462,9.0909090909,11.940298507,10.309278351,3.84615384615385,11.111111111,3.0769230769,5.7692307692,4.5454545455,4.8192771084,4.3956043956,4.2253521127,1.5625,1.3513513514,1.7543859649,0,3.4482758621,5.5555555556,0
"Bridgend 001B ","W01000992 ",7.1760797342,12.063492063,11.140583554,6.9620253165,1.652892562,11,8.1632653061,16.239316239,6.45161290322581,8.7719298246,7.2727272727,12.941176471,13.580246914,5.504587156,5.9829059829,1.0416666667,3.5714285714,5.5555555556,2.4390243902,0,2.1739130435,4.1666666667,0
"Bridgend 001C ","W01000993 ",4.131147541,7.2463768116,7.1794871795,3.5160289555,1.8779342723,6.1538461538,13.095238095,4.5801526718,6.66666666666667,4.132231405,2.5641025641,6.6666666667,3.8095238095,4.5977011494,4.7619047619,1.2658227848,0.9090909091,1.0101010101,5.1724137931,0,0,3.7037037037,0
"Bridgend 001D ","W01000994 ",4.5779685265,3,3.7940379404,5.9668508287,0.518134715,0,3.2967032967,5.4545454545,7.2463768115942,11.214953271,4.7169811321,3.4090909091,1.9047619048,5.4054054054,10.714285714,5.7142857143,5.0632911392,4.6511627907,0,1.724137931,0,0,0
"Bridgend 001E ","W01000995 ",4.9442896936,5.3497942387,6.5517241379,6.1797752809,0.9900990099,2.5,3.7037037037,9.756097561,12.7659574468085,11.428571429,4.5977011494,2.8169014085,3.2258064516,4.0816326531,11.71875,5.6818181818,3.5294117647,1.1363636364,0.9259259259,0,0,2.2727272727,4.7619047619
"Bridgend 002A ","W01001014 ",5.487804878,9.8484848485,10.625,5.7471264368,1.2048192771,10,5.2631578947,12.962962963,14.2857142857143,10.743801653,6.1403508772,5,11,3.3898305085,6.1946902655,2.8037383178,1.6260162602,0,2.1739130435,2.5641025641,0,0,0
"Bridgend 002B ","W01001015 ",4.8879837067,5.3691275168,6.1333333333,5.6144067797,1.2987012987,6.1538461538,5.6603773585,4.7244094488,9.09090909090909,13.978494624,6.7796610169,3.125,1.9417475728,7.5,8.6956521739,2.7272727273,0,3.2258064516,1.2048192771,1.6393442623,3.3333333333,0,0
"Bridgend 002C ","W01001017 ",2.9113067028,3.6764705882,4.1666666667,3.5218783351,0,4.6153846154,2.6666666667,3.7878787879,6.25,7.3684210526,10.810810811,0,1.9230769231,1.8867924528,1.8691588785,5.9322033898,0.9708737864,0,0,0,0,0,0
"Bridgend 002D ","W01001018 ",4.6142754146,4.4247787611,4.5614035088,5.1172707889,2.6905829596,4.2857142857,3.3333333333,5.2083333333,5.08474576271187,15.094339623,10.144927536,0,3.0612244898,6.8376068376,2.6086956522,5.1546391753,2.2222222222,0.8695652174,1.4705882353,0,6.1224489796,2.4390243902,4.347826087
"Bridgend 002E ","W01001020 ",4.4568245125,7.4204946996,6.7448680352,4.012345679,2.2099447514,10.752688172,3.4482758621,7.7669902913,3.44827586206897,11.009174312,5.0632911392,5.6818181818,2.6315789474,5.3097345133,1.5037593985,1.8867924528,0,3.6144578313,1.5873015873,1.6393442623,7.6923076923,0,0
"Bridgend 003A ","W01000976 ",5.3393665158,6.3063063063,7.2243346008,5.7827926657,2.2988505747,5.9701492537,2.7777777778,9.6385542169,12.1951219512195,5.7471264368,8.5106382979,8.7719298246,8.6206896552,2.6315789474,4.4444444444,5.2631578947,4.2553191489,1.2048192771,0,0,8.6956521739,0,0
"Bridgend 003B ","W01000977 ",6.4121037464,13.709677419,13.461538462,5.8114035088,0.8771929825,11.688311688,11.267605634,17,12.5,11.235955056,7.2916666667,6.0975609756,6.8965517241,6.8376068376,4.347826087,2.2988505747,1.0752688172,1.9047619048,0,1.6129032258,2.2727272727,0,0
"Bridgend 003C ","W01001024 ",6.7307692308,15.12195122,13.654618474,6.0526315789,0,15.384615385,12.307692308,17.333333333,6.81818181818182,10.112359551,5.7471264368,10.144927536,12.962962963,3.3707865169,7.1428571429,3.9473684211,1.6129032258,1.0869565217,0,0,0,0,0
"Bridgend 003D ","W01001025 ",3.5833333333,4.7393364929,5.9523809524,4.1405269762,0,4.4776119403,6.3492063492,3.7037037037,12.1951219512195,8.8235294118,2.2471910112,4.9382716049,3.3333333333,5.376344086,4.2105263158,0,1.4492753623,0,0,0,0,0,0
"Bridgend 003E ","W01001033 ",3.3947065593,3.5812672176,4.4600938967,4.2357274401,0,4.8,3.8834951456,2.2222222222,9.52380952380952,10.07751938,2.0833333333,2.1505376344,3.7735849057,4.1379310345,4.5454545455,5.1546391753,0,1.7094017094,0,0,0,0,0
"Bridgend 003F ","W01001034 ",5.0036258158,7.0093457944,7.8358208955,5.0976138829,2.8806584362,7.1428571429,1.8867924528,9.8901098901,11.1111111111111,10.101010101,0,4.6153846154,5.7142857143,6.1403508772,4.9382716049,4.6296296296,1.0416666667,4.9019607843,3.1746031746,0,3.8461538462,2.6315789474,6.4516129032
"Bridgend 004A ","W01000975 ",6.7021748779,12.218045113,12.121212121,5.9154929577,0.6644518272,13.20754717,12.941176471,10.837438424,11.5789473684211,5.4054054054,12.162162162,6.7669172932,6.4748201439,4.0268456376,7.5581395349,2.8368794326,1.6129032258,1.4925373134,0,1.25,1.724137931,0,0
"Bridgend 004B ","W01000978 ",6.9871436557,12.427745665,12.820512821,6.0526315789,4.2904290429,9.0909090909,7.6923076923,19.230769231,14.4578313253012,11.627906977,2.0833333333,4.2372881356,8.064516129,9.219858156,3.5460992908,4.5454545455,2.380952381,0,0,3.5714285714,5.5555555556,2.380952381,15.789473684
"Bridgend 004C ","W01001009 ",7.7232502011,13.793103448,13.405797101,7.1515151515,2.688172043,15.492957746,11.764705882,13.978494624,11.3636363636364,16.091954023,8.75,8.6956521739,6.5573770492,6.7961165049,6.0240963855,7.2916666667,1.3888888889,0.9345794393,0,4.8780487805,9.6774193548,0,0
"Bridgend 004D ","W01001042 ",7.0254110613,10.954063604,11.627906977,7.0776255708,0.5586592179,6.9306930693,13.131313131,13.253012048,14.7540983606557,14.583333333,8.7378640777,7.2289156627,1.0101010101,11.206896552,5.1948051948,2.0618556701,4.4776119403,1.2987012987,0,0,0,5,0
"Bridgend 004E ","W01001043 ",4.3927648579,6.511627907,6.4,4.8941798942,0,6.9444444444,4.6875,7.5949367089,5.71428571428571,10.204081633,3.9473684211,3.9473684211,2.8985507246,4.1666666667,2.3529411765,8.4337349398,2.8985507246,2.8985507246,0,0,0,0,0
"Bridgend 005A ","W01001012 ",4.7984644914,6.6265060241,7.1604938272,4.7297297297,2.0512820513,13.186813187,3.6697247706,4.5454545455,9.58904109589041,11.111111111,7.6923076923,2.4390243902,3.4188034188,3.5971223022,2.0134228188,5.8333333333,1.2658227848,3,1.3333333333,3.7735849057,0,6.6666666667,0
"Bridgend 005B ","W01001013 ",2.5187202178,4.347826087,4.4943820225,2.9637760703,0,5.4794520548,1.4492753623,5.6818181818,5.40540540540541,8.0808080808,4.1095890411,2.7777777778,2.1739130435,4.5977011494,2.2222222222,2.3622047244,0.8620689655,0,0,0,0,0,0
"Bridgend 005C ","W01001016 ",4.041013269,5.6277056277,7.1428571429,5.0672182006,1.0869565217,1.4925373134,8.9743589744,5.8139534884,14.2857142857143,12.195121951,3.75,6.4935064935,8.9887640449,3.1578947368,6.3829787234,2.0202020202,2.2222222222,1.1976047904,1.3245033113,0.7462686567,1.3333333333,0,2.8571428571
"Bridgend 005D ","W01001019 ",7.1475843812,11.846689895,12.356321839,6.7172264355,3.9867109635,8.75,11.764705882,14.285714286,14.7540983606557,14.285714286,1.5384615385,5.6818181818,11,9,9.0163934426,2.8037383178,1.0101010101,0,5.1020408163,3.488372093,3.6363636364,6.25,0
"Bridgend 006A ","W01000974 ",3.4820990682,4.5045045045,4.25,3.9568345324,0.3164556962,3.9215686275,4.2105263158,5.1470588235,2.98507462686567,10.179640719,6.1403508772,7.4829931973,3.9215686275,0.6993006993,4.0462427746,0.7246376812,1.2738853503,0.7633587786,1.0309278351,0,0,0,0
"Bridgend 006B ","W01001057 ",5.2296819788,8.8983050847,8.362369338,5.3224155578,0.495049505,11.25,5.7971014493,9.1954022989,5.88235294117647,10.810810811,7.8947368421,9.4736842105,8,3.8095238095,3.8834951456,2.6086956522,0,0,0,1.5625,0,0,0
"Bridgend 006C ","W01001058 ",3.9411455596,5.974025974,5.7268722467,4.1500399042,0,5.504587156,4.6153846154,7.5342465753,4.34782608695652,11.904761905,7.619047619,1.4388489209,1.2987012987,3.488372093,7.4074074074,1.4814814815,1.9801980198,0,0,0,0,0,0
"Bridgend 007A ","W01000986 ",2.3502653525,1.1764705882,1.6181229773,2.6968716289,2.1897810219,1.4084507042,1.3513513514,0.9090909091,3.7037037037037,4.2553191489,3.0927835052,7.1428571429,2.1978021978,1.4388489209,3.5087719298,0,1.3157894737,1.2345679012,3.6363636364,0,0,0,11.111111111
"Bridgend 007B ","W01000987 ",7.8596802842,11.875,13.333333333,7.9037800687,1.5772870662,10.98265896,12.213740458,12.5,22.6666666666667,12.087912088,9.8360655738,6.8571428571,3.7267080745,10.273972603,5.625,5.1094890511,2.9411764706,5,3.5398230088,0,0,3.2258064516,0
"Bridgend 007C ","W01001055 ",7.6734693878,14.919354839,13.907284768,6.8741893645,1.9417475728,13.793103448,19.35483871,13.131313131,9.25925925925926,5.6179775281,12.676056338,12.195121951,11.688311688,3.6144578313,6.1855670103,4.4117647059,2.7777777778,1.2820512821,1.4492753623,0,0,12.5,0
"Bridgend 007D ","W01001056 ",2.380952381,2.4844720497,3.3653846154,3.0037546934,0.3875968992,2.0833333333,0,4.1095890411,6.38297872340426,10.204081633,1.6129032258,1.9607843137,1.8518518519,3.2967032967,0.9174311927,4.3010752688,0,0,0,0,0,3.5714285714,0
"Bridgend 009A ","W01001004 ",5.1565377532,7.5144508671,7.0422535211,5.8122205663,1.652892562,11.940298507,4.8780487805,4.6153846154,5,10.606060606,10.447761194,6.0606060606,1.2987012987,12.658227848,3.125,5.0847457627,1.2048192771,2.8571428571,2.7397260274,0,0,3.125,4.347826087
"Bridgend 009B ","W01001005 ",2.8968014484,1.8587360595,2.4316109422,3.9325842697,0.3125,3.488372093,1.2048192771,1,5,6.6666666667,5.7142857143,2.8301886792,0.8403361345,2.7027027027,3.9735099338,2.7027027027,5.8252427184,4.1237113402,0,0,0,0,2.4390243902
"Bridgend 009C ","W01001006 ",2.7345393353,4.0767386091,4.3912175649,3.0262273033,0.6342494715,1.8018018018,3.5971223022,5.9880239521,5.95238095238095,10.483870968,1.8348623853,3.8759689922,3.3783783784,2.7649769585,1.9480519481,2.0979020979,0.6024096386,0.9389671362,0.5076142132,1.7094017094,0,0,0
"Bridgend 009D ","W01001007 ",4.004576659,7.2386058981,7.2892938497,3.8188277087,0,10.569105691,4.8,6.4,7.57575757575758,10.714285714,7.4074074074,0.7692307692,1.6666666667,3.5714285714,5.9701492537,0.9708737864,0,0.7936507937,0,0,0,0,0
"Bridgend 009E ","W01001039 ",2.9447115385,4.2904290429,5.1212938005,3.0937215651,0.7633587786,6.8493150685,4.9504950495,2.3255813953,8.82352941176471,9.2592592593,0,1.3333333333,1.7543859649,3.5460992908,4.0816326531,2.2388059701,0,0.9345794393,1.8018018018,0,0,0,0
"Bridgend 009F ","W01001040 ",2.4144869215,2.5089605735,3.0487804878,2.7979274611,0.8097165992,1.3888888889,2.2471910112,3.3898305085,6.12244897959184,9.5238095238,2.6315789474,2.5974025974,1.1235955056,2.34375,4.2253521127,1.1764705882,0.9345794393,0,2.1978021978,0,0,0,0
"Bridgend 011A ","W01000998 ",2.4691358025,4.7393364929,5.1792828685,2.3631840796,0.5,2.5974025974,12.121212121,0,7.5,7.1428571429,0,1.1111111111,0.9345794393,3.5714285714,4.7619047619,1.2820512821,0,0,0,0,0,0,4.7619047619
"Bridgend 011B ","W01001008 ",1.0712622264,1.582278481,2.0512820513,1.3921113689,0,1.3333333333,2.1978021978,1.3333333333,4.05405405405405,2.8985507246,1.6393442623,1.3698630137,0.8403361345,0.6172839506,1.0526315789,2.7027027027,0.7194244604,0,0,0,0,0,0
"Bridgend 011C ","W01001038 ",5.9095106187,11.011235955,10.869565217,5.8015267176,0.7299270073,10.447761194,5.7553956835,15.697674419,9.83606557377049,9.5238095238,8.9552238806,7.9365079365,4.5454545455,4.2424242424,4.8275862069,3.8167938931,5.2631578947,0.9009009009,1.0989010989,0,0,3.2258064516,0
"Bridgend 012A ","W01000997 ",5.3350683149,10.648148148,9.328358209,5.8165548098,1.6393442623,16.129032258,10,7.4468085106,3.84615384615385,15.294117647,15.942028986,0,4.6511627907,4.347826087,6.8965517241,5.737704918,2.8571428571,0,0.7874015748,2.6315789474,0,3.6363636364,2.4390243902
"Bridgend 012B ","W01001010 ",4.5939294504,7.1428571429,6.8181818182,4.5508982036,0,7.6923076923,6.5789473684,7.1428571429,5.35714285714286,14.285714286,4.4117647059,4.7058823529,1.3157894737,3.4090909091,4.9019607843,2.3529411765,2.2727272727,0,0,0,0,0,0
"Bridgend 012C ","W01001011 ",4.9132947977,6.8181818182,6.8535825545,5.2631578947,0.5291005291,8.6419753086,7.5949367089,4.8076923077,7.01754385964912,11.111111111,6,4.7619047619,3.3333333333,6.1855670103,3.8461538462,4.4642857143,3.1914893617,2.3529411765,0,0,2.3255813953,0,0
